No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Scheduled Castes population Person,Scheduled Tribes population Person,Literates Population Person,Literates Population Male,Literates Population Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Agricultural Labourers Population Person,Main Household Industries Population Person
338,1595,889,706,134,0,0,1300,757,543,468,419,49,32,12
169,954,506,448,115,147,0,569,348,221,431,228,203,35,3
199,1105,608,497,180,281,0,549,368,181,403,251,152,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,349,184,165,85,100,0,118,83,35,169,84,85,75,0
106,418,225,193,83,401,0,98,57,41,204,97,107,204,0
662,2826,1542,1284,400,491,1,1811,1097,714,829,727,102,302,25
578,2703,1499,1204,416,296,0,1775,1096,679,1304,757,547,142,38
71,423,228,195,102,0,0,200,126,74,101,95,6,18,0
376,1840,955,885,336,555,0,1059,622,437,686,448,238,221,20
218,1304,674,630,285,769,1,496,307,189,657,355,302,77,1
114,658,348,310,123,0,0,405,225,180,230,151,79,5,0
88,423,216,207,103,0,0,148,95,53,177,113,64,3,1
309,1777,949,828,345,132,1,794,485,309,1002,540,462,239,33
130,653,334,319,76,169,0,334,191,143,223,171,52,127,0
763,3610,1960,1650,655,805,0,1680,1058,622,1251,931,320,178,10
480,2149,1155,994,370,256,0,1069,691,378,1028,603,425,174,3
